date,source_region,cmd_code,cmd_desc,import_value_usd,net_weight_kg
5/1/17,EU-27,0406,Cheese and curd,6856944,1475539.758
5/1/17,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",27141324,24222235.46
5/1/17,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,105327484,34513259.05
5/1/17,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",1216930,769387.179
5/1/17,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1474423,984902.519
5/1/17,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,30621159,5489310.724
5/1/17,New Zealand,0406,Cheese and curd,24621656,5767365.155
6/1/17,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",34709732,35436608.04
6/1/17,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,24617563,11346779.41
6/1/17,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2276179,1412180.882
6/1/17,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",31242534,25574850.476999998
6/1/17,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,7666223,1383741.416
6/1/17,EU-27,0406,Cheese and curd,8719714,1893373.635
6/1/17,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",35893863,29308269.56
6/1/17,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,148378997,47555345.11
6/1/17,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2401038,1515298.229
6/1/17,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2927121,1884068.65
6/1/17,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,38750471,6896770.906
6/1/17,New Zealand,0406,Cheese and curd,29442258,6831785.101
7/1/17,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",36270054,40548337.08
7/1/17,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,25381211,11260084.28
7/1/17,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",4676133,2892867.7720000003
7/1/17,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",30153010,24525832.73
7/1/17,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,6360662,1154005.9989999998
7/1/17,EU-27,0406,Cheese and curd,9232291,1984764.8229999999
7/1/17,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",26848843,21925214.25
7/1/17,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,146775636,48481401.42
7/1/17,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",1256411,791736.04
7/1/17,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1152853,671877.817
7/1/17,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,38467338,6753759.317
7/1/17,New Zealand,0406,Cheese and curd,18465313,4161738.881
8/1/17,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",43588976,50479880.519999996
8/1/17,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,28845844,12186542.393000001
8/1/17,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",6279906,3885806.5039999997
8/1/17,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",33607935,27493956.44
8/1/17,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,8876854,1619906.034
8/1/17,EU-27,0406,Cheese and curd,9084986,1937774.2859999998
8/1/17,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",30120523,27018787.73
8/1/17,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,138470023,45994259.02
8/1/17,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",75061,47368.058
8/1/17,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",984300,595725.015
8/1/17,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,77850135,14054590.65
8/1/17,New Zealand,0406,Cheese and curd,32064764,7364476.854
9/1/17,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",44467402,55149155.06
9/1/17,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,26280493,11148431.95
9/1/17,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",6135699,3794265.363
9/1/17,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",30221663,24670794.36
9/1/17,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,6840057,1234526.2
9/1/17,EU-27,0406,Cheese and curd,8958545,1923168.487
9/1/17,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",39744134,29123666.95
9/1/17,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,72353160,23260379.64
9/1/17,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",425694,265235.998
9/1/17,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",571719,374632.624
9/1/17,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,18690434,3123492.461
9/1/17,New Zealand,0406,Cheese and curd,6660834,1493601.459
10/1/17,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",35514185,48565189.46
10/1/17,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,18680799,7981793.853
10/1/17,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",5959445,3743955.7770000002
10/1/17,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",19850206,15825203.64
10/1/17,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,5989649,1149015.076
10/1/17,EU-27,0406,Cheese and curd,7189409,1505927.565
10/1/17,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",39680155,28965539.53
10/1/17,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,72955080,23883358.07
10/1/17,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",360262,228454.563
10/1/17,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",267420,152357.931
10/1/17,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,20874028,3956002.009
10/1/17,New Zealand,0406,Cheese and curd,21889490,5243633.048
11/1/17,EU-27,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",41857522,56053918.11
11/1/17,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,21224811,8681518.503
11/1/17,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",6884090,4254716.155
11/1/17,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",30514635,25014964.49
11/1/17,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,4635236,834036.392
11/1/17,EU-27,0406,Cheese and curd,7060676,1508891.584
11/1/17,New Zealand,0401,"Milk and cream; not concentrated, not containing added sugar or other sweetening matter",42370200,32422324.1
11/1/17,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,114878648,37841983.12
11/1/17,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",554876,350802.447
11/1/17,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",526629,298219.058
